,belongs_to_collection,budget,genres,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
4625,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Other Side of the Box,0.83,"[{'id': 98913, 'logo_path': '/kdrhwh0hgUPiEYaVcKchkp6Ap7A.png', 'name': 'Trollaxx Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-31,0.0,15.0,Other Side of the Box,0.0,0.0
4626,,25000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",From Life,0.827,"[{'id': 95758, 'logo_path': None, 'name': 'Uli Meyer Features', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-09-08,0.0,8.0,From Life,0.0,0.0
4627,,0.0,[],Eden is a Cave,0.6,[],[],2018-12-30,0.0,15.0,Eden is a Cave,0.0,0.0
4628,,0.0,"[{'id': 99, 'name': 'Documentary'}]","Jeanne Moreau, l'affranchie",0.671,"[{'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}]",[],2018-04-02,0.0,53.0,"Jeanne Moreau, l'affranchie",0.0,0.0
4629,,0.0,[],Parasol Peak,0.629,[],[],2018-09-07,0.0,30.0,Parasol Peak,0.0,0.0
4630,,0.0,[],Ad Astra,1.16,[],[],2018-01-01,0.0,20.0,Ad Astra,0.0,0.0
4631,,0.0,[],Enforcement Hours,0.6,[],[],2018-08-01,0.0,14.0,Enforcement Hours,0.0,0.0
4632,,0.0,[],Cold Pudding Settles Love,0.872,[],[],2018-01-01,0.0,19.0,Cold Pudding Settles Love,0.0,0.0
4633,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Ravens,0.6,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-04-08,0.0,25.0,Ravens,0.0,0.0
4634,,0.0,[],Blood and the Moon,0.6,[],[],2018-04-29,0.0,76.0,Blood and the Moon,0.0,0.0
4635,,0.0,[],"Now and There, Here and Then",0.6,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-01,0.0,12.0,"Now and There, Here and Then",0.0,0.0
4636,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Aki and Peter,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-15,0.0,12.0,Aki and Peter,0.0,0.0
4637,,0.0,[],Unzipping,0.675,[],[],2018-07-28,0.0,15.0,Unzipping,0.0,0.0
4638,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Cobby: The Other Side of Cute,0.6,"[{'id': 97333, 'logo_path': None, 'name': 'mcraeandvale', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-06-06,0.0,85.0,Cobby: The Other Side of Cute,0.0,0.0
4639,,0.0,"[{'id': 18, 'name': 'Drama'}]",Fareed,0.63,"[{'id': 7177, 'logo_path': None, 'name': 'Item 7', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-04-20,0.0,11.0,Fareed,0.0,0.0
4640,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",Soft Focus with Jena Friedman,0.892,"[{'id': 105612, 'logo_path': None, 'name': 'Factual Productions, Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-02-18,0.0,17.0,Soft Focus with Jena Friedman,0.0,0.0
4641,,0.0,[],In a Lion,0.6,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2018-01-01,0.0,13.0,In a Lion,0.0,0.0
4642,,0.0,[],Bella's Story,0.636,"[{'id': 117069, 'logo_path': None, 'name': 'DejaView Films', 'origin_country': ''}, {'id': 117070, 'logo_path': None, 'name': 'History In The Making Entertainment', 'origin_country': ''}, {'id': 86270, 'logo_path': None, 'name': 'Leading Lobos', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-13,0.0,79.0,Bella's Story,0.0,0.0
4643,,0.0,[],Wife is Not A Wall,0.897,[],[],2018-01-01,0.0,85.0,Wife is Not A Wall,0.0,0.0
4644,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Candidates,0.6,[],[],2018-11-10,0.0,80.0,The Candidates,0.0,0.0
4645,,0.0,[],Flytrap,0.6,[],[],2018-06-14,0.0,7.0,Flytrap,0.0,0.0
4646,,0.0,"[{'id': 99, 'name': 'Documentary'}]",פרוע,0.6,[],"[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2018-05-18,0.0,60.0,"Wild: Life, Death and Love in a Wildlife Hospital",0.0,0.0
4647,,0.0,"[{'id': 99, 'name': 'Documentary'}]",CODA MCMLXXXV,0.6,[],[],2018-12-27,0.0,4.0,CODA MCMLXXXV,0.0,0.0
4648,,0.0,[],New Homeland,0.6,[],[],2018-11-13,0.0,,New Homeland,0.0,0.0
4649,,0.0,[],The Head Thieves,1.4,[],[],2018-12-14,0.0,84.0,The Head Thieves,0.0,0.0
4650,,150000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",Ghoul Scout Zombie Massacre,0.6,[],[],2018-08-18,0.0,100.0,Ghoul Scout Zombie Massacre,0.0,0.0
4651,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Pump Up The Bhangra: The Sound Of Asian Britain,0.6,[],[],2018-08-24,0.0,60.0,Pump Up The Bhangra: The Sound Of Asian Britain,0.0,0.0
4652,,,,,,,,,,,,,
4653,,,,,,,,,,,,,
4654,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Teacher's Wife,0.869,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-04-10,0.0,32.0,The Teacher's Wife,0.0,0.0
4655,,0.0,"[{'id': 99, 'name': 'Documentary'}]",A Thread of Deceit: The Hart Family Tragedy,0.868,"[{'id': 116921, 'logo_path': None, 'name': 'Align Entertainment', 'origin_country': ''}, {'id': 116922, 'logo_path': None, 'name': 'Sharkeye Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-01,0.0,73.0,A Thread of Deceit: The Hart Family Tragedy,0.0,0.0
4656,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Mama's Boy - A True Crime Documentary,0.6,"[{'id': 116919, 'logo_path': None, 'name': 'Blueprint Studios', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-04-11,0.0,20.0,Mama's Boy - A True Crime Documentary,0.0,0.0
4657,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Stranger Than Fiction: The Nanny Killers,1.201,"[{'id': 91933, 'logo_path': None, 'name': 'Tony Comiti Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-03-14,0.0,54.0,Stranger Than Fiction: The Nanny Killers,0.0,0.0
4658,,0.0,[],"Kleep-toowit, klip klip, too-ow-wit",0.6,[],[],2018-06-05,0.0,8.0,"Kleep-toowit, klip klip, too-ow-wit",0.0,0.0
4659,,0.0,[],The Oblique,0.6,[],[],2018-05-15,0.0,11.0,The Oblique,0.0,0.0
4660,,0.0,[],Atomic Garden,0.6,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]",2018-06-05,0.0,8.0,Atomic Garden,0.0,0.0
4661,,0.0,[],Wallpaper,0.6,[],[],2018-05-30,0.0,66.0,Wallpaper,0.0,0.0
4662,,0.0,[],The Script,0.6,[],[],2018-11-14,0.0,7.0,The Script,0.0,0.0
4663,,0.0,[],ENCODED / EXPLODED,0.6,[],[],2018-01-01,0.0,15.0,ENCODED / EXPLODED,0.0,0.0
4664,,0.0,[],The Market,0.6,[],[],2018-01-01,0.0,24.0,The Market,0.0,0.0
4665,,0.0,[],The Blessed Assurance,0.6,[],[],2018-01-01,0.0,22.0,The Blessed Assurance,0.0,0.0
4666,,0.0,[],The Melody of Decomposition,0.6,[],[],2018-01-01,0.0,9.0,The Melody of Decomposition,0.0,0.0
4667,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Digital Disconnect,0.6,"[{'id': 27072, 'logo_path': None, 'name': 'Media Education Foundation', 'origin_country': ''}]",[],2018-04-08,0.0,65.0,Digital Disconnect,0.0,0.0
4668,,0.0,[],Bliss,0.6,[],[],2018-07-05,0.0,,Bliss,0.0,0.0
4669,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Parachute Murder Plot,0.6,"[{'id': 57099, 'logo_path': '/17wDGCSsPxVhuFGxCF6KALV8g6F.png', 'name': 'Optomen Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-17,0.0,60.0,The Parachute Murder Plot,0.0,0.0
4670,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Last Defense,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-12,0.0,,The Last Defense,0.0,0.0
4671,,0.0,"[{'id': 99, 'name': 'Documentary'}]",A Camera's Journey Through the Land of Sushi,0.6,[],[],2018-03-06,0.0,7.0,A Camera's Journey Through the Land of Sushi,0.0,0.0
4672,,0.0,[],Santuario,0.6,[],[],2018-10-08,0.0,30.0,Santuario,0.0,0.0
4673,,0.0,[],The Go-Between,0.6,[],"[{'iso_3166_1': 'MM', 'name': 'Myanmar'}]",2018-06-01,0.0,17.0,The Go-Between,0.0,0.0
4674,,,,,,,,,,,,,
4675,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",Limbo,0.6,[],"[{'iso_3166_1': 'MM', 'name': 'Myanmar'}]",2018-06-01,0.0,5.0,Limbo,0.0,0.0
4676,,0.0,"[{'id': 16, 'name': 'Animation'}]",Expend,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-01,0.0,4.0,Expend,0.0,0.0
4677,,0.0,[],Spider Mites of Jesus: The Dirtwoman Documentary,0.6,[],[],2018-11-03,0.0,,Spider Mites of Jesus: The Dirtwoman Documentary,0.0,0.0
4678,,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Eikasia,0.6,[],"[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2018-12-18,0.0,25.0,Eikasia,0.0,0.0
4679,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Tangent Realms: The Worlds of C.M. Kösemen,0.6,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-22,0.0,102.0,Tangent Realms: The Worlds of C.M. Kösemen,0.0,0.0
4680,,60.0,"[{'id': 99, 'name': 'Documentary'}]",Dover Athletic,0.6,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-07,0.0,9.0,Dover Athletic,0.0,0.0
4681,,0.0,[],Faceshopping,0.6,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-17,0.0,4.0,Faceshopping,0.0,0.0
4682,,0.0,"[{'id': 99, 'name': 'Documentary'}]",V-Card: The Film,1.117,[],[],2018-03-15,0.0,81.0,V-Card: The Film,0.0,0.0
4683,,0.0,"[{'id': 10770, 'name': 'TV Movie'}]",食い逃げキラー,0.6,"[{'id': 5073, 'logo_path': None, 'name': 'WOWOW', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2018-03-21,0.0,114.0,Kuinige Killer,0.0,0.0
4684,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",A Live Broadcast,0.622,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-06-01,0.0,12.0,A Live Broadcast,0.0,0.0
4685,,0.0,"[{'id': 18, 'name': 'Drama'}]",Edge of the World,0.62,[],[],2018-05-05,0.0,83.0,Edge of the World,0.0,0.0
4686,,0.0,"[{'id': 10749, 'name': 'Romance'}]",Falling in Love Again,0.614,[],[],2018-01-01,0.0,75.0,Falling in Love Again,0.0,0.0
4687,,0.0,[],Cowboy & Indiana,1.178,[],[],2018-04-01,0.0,117.0,Cowboy & Indiana,0.0,0.0
4688,,0.0,[],Xvideo,0.614,[],[],2018-01-01,0.0,7.0,Xvideo,0.0,0.0
4689,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Ghan: Australia's Greatest Train Journey,0.615,"[{'id': 67360, 'logo_path': None, 'name': 'Special Broadcasting Service (SBS)', 'origin_country': 'AU'}, {'id': 110637, 'logo_path': None, 'name': 'Mint Pictures', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-01-07,0.0,180.0,The Ghan: Australia's Greatest Train Journey,0.0,0.0
4690,,0.0,[],Felt Tip,0.6,[],[],2018-06-06,0.0,9.0,Felt Tip,0.0,0.0
4691,,0.0,"[{'id': 99, 'name': 'Documentary'}]",A Reason for Silence: The Visual Effects of 'A Quiet Place',0.624,[],[],2018-07-10,0.0,8.0,A Reason for Silence: The Visual Effects of 'A Quiet Place',0.0,0.0
4692,,0.0,[],Nightfall,0.915,[],[],2018-01-01,0.0,56.0,Nightfall,0.0,0.0
4693,,0.0,[],Never Never Land,0.6,[],[],2018-01-01,0.0,9.0,Never Never Land,0.0,0.0
4694,,0.0,[],La Via Divina,0.6,[],[],2018-01-01,0.0,15.0,The Divine Way,0.0,0.0
4695,,0.0,[],iBooks,0.6,[],[],2018-01-01,0.0,4.0,iBooks,0.0,0.0
4696,,0.0,[],horses in the year of the dog,0.6,[],[],2018-01-01,0.0,5.0,horses in the year of the dog,0.0,0.0
4697,,0.0,[],Eastern District Terminal,0.6,[],[],2018-01-01,0.0,10.0,Eastern District Terminal,0.0,0.0
4698,,0.0,"[{'id': 16, 'name': 'Animation'}]",Random Thoughts,0.6,[],[],2018-01-01,0.0,7.0,Random Thoughts,0.0,0.0
4699,,0.0,[],Sketches and Portraits for Jean-Michel,0.6,[],[],2018-01-01,0.0,10.0,Sketches and Portraits for Jean-Michel,0.0,0.0
4700,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Walker's,0.6,[],[],2018-01-01,0.0,12.0,Walker's,0.0,0.0
4701,,0.0,[],Deochiul,0.614,[],[],2018-01-01,0.0,15.0,Deochiul,0.0,0.0
4702,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Beyond the Fence,0.6,[],[],2018-09-01,0.0,18.0,Beyond the Fence,0.0,0.0
4703,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",Locus Of Control,0.6,[],[],2018-03-07,0.0,78.0,Locus Of Control,0.0,0.0
4704,,0.0,[],Palindrome,0.6,[],[],2018-06-09,0.0,8.0,Palindrome,0.0,0.0
4705,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}, {'id': 10751, 'name': 'Family'}]",The Borrowed Dress,0.6,[],[],2018-01-01,0.0,60.0,The Borrowed Dress,0.0,0.0
4706,,0.0,[],PolyLove,0.6,[],[],2018-01-01,0.0,,PolyLove,0.0,0.0
4707,,0.0,[],Nirvana,0.6,[],[],2018-07-03,0.0,15.0,Nirvana,0.0,0.0
4708,,0.0,[],Pirate Boys,0.6,[],[],2018-01-01,0.0,13.0,Pirate Boys,0.0,0.0
4709,,0.0,[],Tomorrow Island,0.635,[],[],2018-11-11,0.0,16.0,Tomorrow Island,0.0,0.0
4710,,0.0,"[{'id': 35, 'name': 'Comedy'}]",Steve Hofstetter: Secret Optimist,0.6,"[{'id': 116569, 'logo_path': None, 'name': 'HPG Entertainment', 'origin_country': ''}]",[],2018-12-31,0.0,67.0,Steve Hofstetter: Secret Optimist,0.0,0.0
4711,,0.0,[],Framing Agnes,0.614,[],[],2018-01-01,0.0,20.0,Framing Agnes,0.0,0.0
4712,,0.0,"[{'id': 35, 'name': 'Comedy'}]",Andy Sandford: Shameful Information,0.6,"[{'id': 49261, 'logo_path': '/76fTTVFWNkXxSfy6kOviJ1OtFDT.png', 'name': 'Comedy Dynamics', 'origin_country': 'US'}]",[],2018-12-01,0.0,59.0,Andy Sandford: Shameful Information,0.0,0.0
4713,,0.0,"[{'id': 35, 'name': 'Comedy'}]",Joe Matarese: The Poster's Wrong,0.6,"[{'id': 116568, 'logo_path': None, 'name': 'Reisbord Productions', 'origin_country': ''}]",[],2018-12-31,0.0,64.0,Joe Matarese: The Poster's Wrong,0.0,0.0
4714,,,,,,,,,,,,,
4715,,0.0,"[{'id': 10749, 'name': 'Romance'}]",Dirty Work,0.6,"[{'id': 111974, 'logo_path': None, 'name': 'ChampDog Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-02-03,0.0,,Dirty Work,0.0,0.0
4716,,0.0,[],Snowflake,1.171,[],[],2018-11-19,0.0,,Snowflake,0.0,0.0
4717,,13000.0,"[{'id': 18, 'name': 'Drama'}]",An American Hate Crime,0.6,[],[],2018-10-07,0.0,92.0,An American Hate Crime,0.0,0.0
4718,,0.0,"[{'id': 18, 'name': 'Drama'}]",Jimbo,0.6,[],[],2018-02-02,0.0,105.0,Jimbo,0.0,0.0
4719,,0.0,"[{'id': 10749, 'name': 'Romance'}]",Ami Vs Tumi,0.6,[],[],2018-04-21,0.0,,Ami Vs Tumi,0.0,0.0
4720,,0.0,[],Falstaff - Garsington,0.6,[],[],2018-07-02,0.0,,Falstaff - Garsington,0.0,0.0
4721,,0.0,[],War Travelers,0.6,[],"[{'iso_3166_1': 'SY', 'name': 'Syrian Arab Republic'}]",2018-01-01,0.0,108.0,War Travelers,0.0,0.0
4722,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Waco: The Longest Siege,0.6,"[{'id': 18894, 'logo_path': None, 'name': 'Smithsonian Channel', 'origin_country': 'US'}]",[],2018-04-09,0.0,51.0,Waco: The Longest Siege,0.0,0.0
4723,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Smithsonian Time Capsule: 1968,0.6,"[{'id': 18894, 'logo_path': None, 'name': 'Smithsonian Channel', 'origin_country': 'US'}]",[],2018-05-07,0.0,48.0,Smithsonian Time Capsule: 1968,0.0,0.0
4724,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Rise of Tokyo in Color,0.632,"[{'id': 18894, 'logo_path': None, 'name': 'Smithsonian Channel', 'origin_country': 'US'}]",[],2018-06-04,0.0,44.0,Rise of Tokyo in Color,0.0,0.0
4725,,0.0,[],Onibo,0.6,[],[],2018-04-22,0.0,,Onibo,0.0,0.0
4726,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Gun Trucks of Vietnam,0.6,"[{'id': 18894, 'logo_path': None, 'name': 'Smithsonian Channel', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-11,0.0,51.0,Gun Trucks of Vietnam,0.0,0.0
4727,,0.0,[],I Miss Oromia,0.6,[],[],2018-07-01,0.0,,I Miss Oromia,0.0,0.0
4728,,0.0,"[{'id': 80, 'name': 'Crime'}]",Unlawful Justice,0.6,[],[],2018-03-20,0.0,81.0,Unlawful Justice,0.0,0.0
4729,,0.0,[],Blac Youngsta - Booty,0.6,[],[],2018-02-06,0.0,2.0,Blac Youngsta - Booty,0.0,0.0
4730,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",There's a Monster Behind You,0.6,"[{'id': 69750, 'logo_path': None, 'name': 'NW3 Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-11,0.0,10.0,There's a Monster Behind You,0.0,0.0
4731,,0.0,[],The Twelve J's of Christmas,0.6,[],[],2018-12-13,0.0,60.0,The Twelve J's of Christmas,0.0,0.0
4732,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Unicorn,1.406,"[{'id': 116448, 'logo_path': None, 'name': 'Aonbheannach Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-26,0.0,92.0,The Unicorn,0.0,0.0
4733,,,,,,,,,,,,,
4734,,0.0,[],In the Name of Your Daughter,0.618,[],[],2018-03-20,0.0,59.0,In the Name of Your Daughter,0.0,0.0
4735,,25000.0,"[{'id': 99, 'name': 'Documentary'}]",AeroPress Movie,0.646,[],[],2018-10-18,0.0,45.0,AeroPress Movie,0.0,0.0
4736,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",Stay Human,0.6,"[{'id': 116401, 'logo_path': None, 'name': 'A Soulworks Production', 'origin_country': ''}, {'id': 116402, 'logo_path': None, 'name': 'GUNZ Projects', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-27,0.0,94.0,Stay Human,0.0,0.0
4737,,0.0,"[{'id': 18, 'name': 'Drama'}]",If I Am President,0.6,[],[],2018-11-09,0.0,,If I Am President,0.0,0.0
4738,,0.0,[],Faxen,0.6,[],[],2018-07-28,0.0,10.0,Faxen,0.0,0.0
4739,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",Slayer,0.6,[],[],2018-10-14,0.0,10.0,Slayer,0.0,0.0
4740,,0.0,"[{'id': 18, 'name': 'Drama'}]",This Side of the Dirt,0.6,[],[],2018-07-20,0.0,,This Side of the Dirt,0.0,0.0
4741,,0.0,[],Part 20: Second Year Slump,0.871,[],[],2018-05-26,0.0,20.0,Part 20: Second Year Slump,0.0,0.0
4742,,0.0,"[{'id': 16, 'name': 'Animation'}]",Ninjago: Master of the 4th Dimension,0.655,"[{'id': 72779, 'logo_path': None, 'name': 'Pure Imagination Studios', 'origin_country': ''}, {'id': 4081, 'logo_path': '/9Q0SyrhQD61wWbz5KJOkL6tu2mg.png', 'name': 'LEGO', 'origin_country': 'DK'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-12,0.0,12.0,Ninjago: Master of the 4th Dimension,0.0,0.0
4743,,0.0,"[{'id': 18, 'name': 'Drama'}]",Concern for Welfare,0.6,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-03-07,0.0,12.0,Concern for Welfare,0.0,0.0
4744,,1000.0,[],Llegaron las Ovejas,0.6,"[{'id': 116347, 'logo_path': None, 'name': 'Ovejas Studios', 'origin_country': ''}]","[{'iso_3166_1': 'PE', 'name': 'Peru'}]",2018-11-15,0.0,4.0,Llegaron las Ovejas,0.0,0.0
4745,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",Yu Yu Hakusho: Two Shots,0.6,"[{'id': 3234, 'logo_path': '/o17H0aZzAn0qgVHY2IO3oDXVoBH.png', 'name': 'Pierrot', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2018-10-26,0.0,30.0,Yu Yu Hakusho: Two Shots,0.0,0.0
4746,,500.0,"[{'id': 18, 'name': 'Drama'}]",White Elephant,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-07,0.0,10.0,White Elephant,0.0,0.0
4747,,0.0,"[{'id': 27, 'name': 'Horror'}]",New Chilling Tales: The Anthology,0.667,[],[],2018-10-01,0.0,74.0,New Chilling Tales: The Anthology,0.0,0.0
4748,,0.0,[],The Art of Subtitling,0.6,[],[],2018-12-18,0.0,20.0,The Art of Subtitling,0.0,0.0
4749,,0.0,[],Avenging Evil,1.469,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-18,0.0,79.0,Avenging Evil,0.0,0.0
4750,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Inventario Churubusco,0.6,[],[],2018-05-16,0.0,7.0,Inventario Churubusco,0.0,0.0
4751,,3000000.0,"[{'id': 10749, 'name': 'Romance'}]",White Chocolate,0.627,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-16,0.0,100.0,White Chocolate,0.0,0.0
4752,,12000.0,"[{'id': 10749, 'name': 'Romance'}]",The 30 Day Rule,0.6,"[{'id': 116291, 'logo_path': None, 'name': '480 Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-03,0.0,81.0,The 30 Day Rule,0.0,0.0
4753,,100000.0,"[{'id': 18, 'name': 'Drama'}]",Bluest Moon,0.6,"[{'id': 116288, 'logo_path': None, 'name': 'Elon Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-19,0.0,72.0,Bluest Moon,0.0,0.0
4754,,,,,,,,,,,,,
4755,,,,,,,,,,,,,
4756,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Botero,0.634,[],[],2018-10-25,0.0,83.0,Botero,0.0,0.0
4757,,0.0,[],Moonspell: Lisboa Under the Spell,0.627,[],[],2018-08-17,0.0,211.0,Moonspell: Lisboa Under the Spell,0.0,0.0
4758,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",The Fathers Project,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-11,0.0,8.0,The Fathers Project,0.0,0.0
4759,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Far From The Reach of the Sun,0.6,[],"[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2018-07-04,0.0,23.0,Far From The Reach of the Sun,0.0,0.0
4760,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Stoop on Kent Ave,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-22,0.0,7.0,Stoop on Kent Ave,0.0,0.0
4761,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Ni De Aquí, Ni De Allá",0.881,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-04,0.0,14.0,"Neither From Here, Nor There",0.0,0.0
4762,,0.0,"[{'id': 35, 'name': 'Comedy'}]",Damage,0.614,[],[],2018-01-01,0.0,8.0,Damage,0.0,0.0
4763,,0.0,"[{'id': 99, 'name': 'Documentary'}]",California Paranormal,0.6,[],[],2018-06-01,0.0,80.0,California Paranormal,0.0,0.0
4764,,0.0,"[{'id': 27, 'name': 'Horror'}]",Bloody Mary,0.6,"[{'id': 97149, 'logo_path': None, 'name': 'GMfilms', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-03-19,0.0,8.0,Bloody Mary,0.0,0.0
4765,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",Cop Chronicles: Loose Cannons: The Legend of the Haj-Mirage,0.616,[],[],2018-02-01,0.0,79.0,Cop Chronicles: Loose Cannons: The Legend of the Haj-Mirage,0.0,0.0
4766,,0.0,[],Sisyphus Condition,0.6,[],[],2018-05-31,0.0,,Sisyphus Condition,0.0,0.0
4767,,0.0,[],Nutrition Fugue,0.6,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2018-04-08,0.0,4.0,Nutrition Fugue,0.0,0.0
