,budget,genres,id,imdb_id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
3770,0.0,[],634773.0,tt9038508,Carolus Magnus,1.137,[],[],2018-11-25,0.0,8.0,Carolus Magnus,0.0,0.0
3771,0.0,[],634770.0,tt8110390,Cari,0.6,[],[],2018-03-05,0.0,15.0,Cari,0.0,0.0
3772,0.0,[],634768.0,tt8795900,Can We Order First?,1.131,[],[],2018-09-30,0.0,10.0,Can We Order First?,0.0,0.0
3773,0.0,[],634757.0,tt8244398,Boy Boy Girl Girl,1.37,[],[],2018-04-30,0.0,11.0,Boy Boy Girl Girl,0.0,0.0
3774,0.0,[],634726.0,tt9464064,Birthday,1.368,[],[],2018-04-02,0.0,7.0,Birthday,0.0,0.0
3775,0.0,[],634721.0,tt10042048,The Best Man,1.131,[],[],2018-09-28,0.0,14.0,The Best Man,0.0,0.0
3776,0.0,[],634716.0,tt7053822,Bathroom Rules,0.6,[],[],2018-05-25,0.0,6.0,Bathroom Rules,0.0,0.0
3777,0.0,"[{'id': 99, 'name': 'Documentary'}]",634582.0,,The Show's the Thing: The Legendary Promoters of Rock,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-15,0.0,97.0,The Show's the Thing: The Legendary Promoters of Rock,0.0,0.0
3778,0.0,"[{'id': 99, 'name': 'Documentary'}]",634556.0,,Stadt-Gegenstadt,0.6,[],[],2018-02-01,0.0,16.0,Stadt-Gegenstadt,0.0,0.0
3779,0.0,[],634519.0,tt8386918,Awaken,1.379,[],[],2018-09-06,0.0,6.0,Awaken,0.0,0.0
3780,0.0,[],634515.0,tt7746726,AU,0.62,[],[],2018-05-11,0.0,12.0,AU,0.0,0.0
3781,0.0,[],634484.0,tt8286888,Alone,1.121,[],[],2018-05-25,0.0,5.0,Alone,0.0,0.0
3782,0.0,[],634481.0,tt7736944,This Taco Truck Kills Facists,0.6,[],[],2018-10-01,0.0,61.0,This Taco Truck Kills Facists,0.0,0.0
3783,0.0,[],634453.0,tt9441036,Rota Fortunae,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0.0,3.0,Rota Fortunae,0.0,0.0
3784,0.0,"[{'id': 35, 'name': 'Comedy'}]",634402.0,tt8277692,Maux au mur,0.6,[],"[{'iso_3166_1': 'CI', 'name': ""Cote D'Ivoire""}]",2018-03-01,0.0,1.0,Wall's Word,0.0,0.0
3785,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",634273.0,tt9610286,Burkinabè Bounty,1.4,"[{'id': 123415, 'logo_path': None, 'name': 'Caipirinha Productions Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'BF', 'name': 'Burkina Faso'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0.0,36.0,Burkinabè Bounty,0.0,0.0
3786,0.0,"[{'id': 99, 'name': 'Documentary'}]",634232.0,tt9053566,The Horizon Guide to AI,0.895,"[{'id': 3324, 'logo_path': '/16fY7pucCzn7WSOYxOGRHlAayL3.png', 'name': 'BBC', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-09-04,0.0,59.0,The Horizon Guide to AI,0.0,0.0
3787,,,,,,,,,,,,,,
3788,0.0,[],634214.0,tt8544830,Trap,1.365,[],"[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2018-01-05,0.0,12.0,Trap,0.0,0.0
3789,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",634203.0,tt6425474,Paris Window,1.136,"[{'id': 123405, 'logo_path': None, 'name': 'Her Pictures', 'origin_country': ''}, {'id': 123406, 'logo_path': None, 'name': 'Relentless Escargot Productions', 'origin_country': ''}, {'id': 123407, 'logo_path': None, 'name': 'Freedom 2K Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-15,0.0,85.0,Paris Window,0.0,0.0
3790,0.0,[],634184.0,,MOMADReD,0.6,[],[],2018-09-20,0.0,90.0,MOMADReD,0.0,0.0
3791,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",633769.0,,Suckr for Love,0.6,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2018-01-01,0.0,4.0,Suckr for Love,0.0,0.0
3792,0.0,"[{'id': 27, 'name': 'Horror'}]",633608.0,tt4161376,3:15 am,1.384,"[{'id': 94210, 'logo_path': None, 'name': 'Fright House Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-10-31,0.0,95.0,3:15 am,0.0,0.0
3793,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",633582.0,tt6101284,A Sibling Mystery,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-18,0.0,80.0,A Sibling Mystery,0.0,0.0
3794,0.0,"[{'id': 99, 'name': 'Documentary'}]",633556.0,tt9352426,The Untold Story of Detroit Hip Hop,0.6,"[{'id': 71992, 'logo_path': None, 'name': 'Indie Rights', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-20,0.0,105.0,The Untold Story of Detroit Hip Hop,0.0,0.0
3795,0.0,"[{'id': 53, 'name': 'Thriller'}]",633439.0,tt9456222,The Very Last Day,1.139,[],[],2018-12-09,0.0,123.0,The Very Last Day,0.0,0.0
3796,0.0,"[{'id': 18, 'name': 'Drama'}]",633357.0,tt8293912,Shakespeare In Tokyo,1.384,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2018-10-28,0.0,21.0,Shakespeare In Tokyo,0.0,0.0
3797,0.0,[],633273.0,tt9438594,Fortunate,0.6,[],[],2018-12-12,0.0,6.0,Fortunate,0.0,0.0
3798,0.0,[],633257.0,tt9275070,The Flickering Forest,0.6,[],[],2018-10-31,0.0,6.0,The Flickering Forest,0.0,0.0
3799,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",633249.0,tt8236200,In Your Face: The Neil Zlozower Story,1.367,"[{'id': 25188, 'logo_path': None, 'name': 'Rattlesnake Productions', 'origin_country': ''}]",[],2018-03-04,0.0,92.0,In Your Face: The Neil Zlozower Story,0.0,0.0
3800,0.0,"[{'id': 27, 'name': 'Horror'}]",633232.0,tt9214996,After Party,1.387,"[{'id': 65524, 'logo_path': None, 'name': 'Anexo 82 Produções', 'origin_country': 'PT'}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2018-11-22,0.0,5.0,After Party,0.0,0.0
3801,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",633225.0,tt8779764,A Era das Ovelhas,1.133,[],"[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2018-10-19,0.0,5.0,Time of Sheep,0.0,0.0
3802,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",633203.0,tt7419162,The Shipment,1.383,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-10-21,0.0,30.0,The Shipment,0.0,0.0
3803,0.0,"[{'id': 18, 'name': 'Drama'}]",633188.0,tt8032752,Painting Life,1.4,[],"[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-27,0.0,145.0,Painting Life,0.0,0.0
3804,0.0,[],633177.0,tt9293564,Dual,1.128,[],[],2018-08-24,0.0,11.0,Dual,0.0,0.0
3805,0.0,[],633139.0,tt7157516,Elwood Takes a Lover,1.116,[],[],2018-02-17,0.0,16.0,Elwood Takes a Lover,0.0,0.0
3806,0.0,[],633133.0,tt8002666,Haircut: The Musical,1.129,[],[],2018-09-13,0.0,7.0,Haircut: The Musical,0.0,0.0
3807,0.0,[],633131.0,tt8852680,Just Me,0.6,[],[],2018-08-01,0.0,11.0,Just Me,0.0,0.0
3808,,,,,,,,,,,,,,
3809,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",632957.0,tt10392384,Le Grand Melanger,1.14,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-12,0.0,14.0,Le Grand Melanger,0.0,0.0
3810,0.0,[],632920.0,tt9098384,The Wandering Witch,0.6,[],[],2018-10-01,0.0,16.0,The Wandering Witch,0.0,0.0
3811,0.0,[],632830.0,tt9641266,My Name is Elia Kazan,0.6,[],[],2018-11-22,0.0,60.0,My Name is Elia Kazan,0.0,0.0
3812,0.0,[],632829.0,tt8094556,"Kurosawa, au dos des images",0.6,[],[],2018-03-18,0.0,,"Kurosawa, au dos des images",0.0,0.0
3813,0.0,"[{'id': 99, 'name': 'Documentary'}]",632739.0,,O Corpo e a Cidade Modernista,0.6,[],[],2018-01-01,0.0,39.0,The Body and The Modernist City,0.0,0.0
3814,0.0,[],632546.0,tt7677394,Pink Plastic Flamingos,0.6,[],[],2018-09-13,0.0,7.0,Pink Plastic Flamingos,0.0,0.0
3815,0.0,"[{'id': 99, 'name': 'Documentary'}]",632485.0,tt8302546,Mother's Balls,1.118,[],"[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2018-03-18,0.0,48.0,Mother's Balls,0.0,0.0
3816,0.0,"[{'id': 18, 'name': 'Drama'}]",632431.0,tt10270802,Lichao,1.131,[],[],2018-10-05,0.0,26.0,Lichao,0.0,0.0
3817,0.0,[],632424.0,,80 Day Obsession: Day 80 Booty (Phase 2),0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 80 Booty (Phase 2),0.0,0.0
3818,0.0,[],632423.0,,80 Day Obsession: Day 79 Cardio Core (Phase 2),0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 79 Cardio Core (Phase 2),0.0,0.0
3819,0.0,[],632422.0,,80 Day Obsession: Day 78 Total Body Core (Phase 3),0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 78 Total Body Core (Phase 3),0.0,0.0
3820,0.0,[],632420.0,,80 Day Obsession: Day 77 Legs (Phase 1),0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 77 Legs (Phase 1),0.0,0.0
3821,0.0,[],632418.0,,80 Day Obsession: Day 76 Cardio Flow,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 76 Cardio Flow,0.0,0.0
3822,0.0,[],632417.0,,80 Day Obsession: Day 75 AAA (Phase 1),0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 75 AAA (Phase 1),0.0,0.0
3823,0.0,[],632416.0,,80 Day Obsession: Day 74 Booty,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 74 Booty,0.0,0.0
3824,0.0,[],632415.0,,80 Day Obsession: Day 73 Cardio Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 73 Cardio Core,0.0,0.0
3825,0.0,[],632414.0,,80 Day Obsession: Day 72 Total Body Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 72 Total Body Core,0.0,0.0
3826,0.0,[],632413.0,,80 Day Obsession: Day 71 Legs,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 71 Legs,0.0,0.0
3827,0.0,[],632412.0,,80 Day Obsession: Day 70 Cardio Flow,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 70 Cardio Flow,0.0,0.0
3828,0.0,[],632411.0,,80 Day Obsession: Day 69 AAA,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 69 AAA,0.0,0.0
3829,,,,,,,,,,,,,,
3830,0.0,[],632409.0,,80 Day Obsession: Day 67 Cardio Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 67 Cardio Core,0.0,0.0
3831,0.0,[],632408.0,,80 Day Obsession: Day 66 Total Body Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 66 Total Body Core,0.0,0.0
3832,0.0,[],632407.0,,80 Day Obsession: Day 65 Legs,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 65 Legs,0.0,0.0
3833,0.0,[],632406.0,,80 Day Obsession: Day 64 Cardio Flow,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 64 Cardio Flow,0.0,0.0
3834,0.0,[],632405.0,,80 Day Obsession: Day 63 AAA,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 63 AAA,0.0,0.0
3835,0.0,[],632404.0,,80 Day Obsession: Day 62 Booty,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 62 Booty,0.0,0.0
3836,0.0,[],632402.0,,80 Day Obsession: Day 61 Cardio Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 61 Cardio Core,0.0,0.0
3837,0.0,[],632401.0,,80 Day Obsession: Day 60 Total Body Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 60 Total Body Core,0.0,0.0
3838,0.0,[],632399.0,,80 Day Obsession: Day 59 Legs,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 59 Legs,0.0,0.0
3839,0.0,[],632397.0,,80 Day Obsession: Day 58 Cardio Flow,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 58 Cardio Flow,0.0,0.0
3840,0.0,[],632395.0,,80 Day Obsession: Day 57 AAA,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 57 AAA,0.0,0.0
3841,0.0,[],632394.0,,80 Day Obsession: Day 56 Booty,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 56 Booty,0.0,0.0
3842,0.0,[],632393.0,,80 Day Obsession: Day 55 Cardio Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 55 Cardio Core,0.0,0.0
3843,0.0,[],632392.0,,80 Day Obsession: Day 54 Total Body Core,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 54 Total Body Core,0.0,0.0
3844,0.0,[],632391.0,,80 Day Obsession: Day 53 Legs,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 53 Legs,0.0,0.0
3845,0.0,[],632390.0,,80 Day Obsession: Day 52 Cardio Flow,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 52 Cardio Flow,0.0,0.0
3846,0.0,[],632386.0,,80 Day Obsession: Day 51 AAA,0.6,[],[],2018-01-15,0.0,,80 Day Obsession: Day 51 AAA,0.0,0.0
3847,0.0,[],632268.0,,Dark Leaves,0.6,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2018-11-30,0.0,,Dark Leaves,0.0,0.0
3848,0.0,[],632246.0,tt7282970,Romper Stomper,0.6,[],[],2018-09-06,0.0,360.0,Romper Stomper,0.0,0.0
3849,0.0,"[{'id': 18, 'name': 'Drama'}]",632226.0,,A Train Apart,0.6,[],[],2018-12-14,0.0,4.0,A Train Apart,0.0,0.0
3850,100.0,"[{'id': 18, 'name': 'Drama'}]",632118.0,,The Locker Room,0.6,"[{'id': 92265, 'logo_path': None, 'name': 'London Film Academy', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-02-01,0.0,3.0,The Locker Room,0.0,0.0
3851,35000.0,"[{'id': 18, 'name': 'Drama'}]",632041.0,,Tough Love,1.126,[],[],2018-07-31,0.0,15.0,Tough Love,0.0,0.0
3852,0.0,"[{'id': 27, 'name': 'Horror'}]",632011.0,,Two Devices Connected,0.6,[],[],2018-08-02,0.0,3.0,Two Devices Connected,0.0,0.0
3853,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",631920.0,tt8831984,Artificial Bid,0.6,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-01,0.0,12.0,Artificial Bid,0.0,0.0
3854,0.0,[],631913.0,tt10636464,Womxn,0.6,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-01-01,0.0,5.0,Womxn,0.0,0.0
3855,0.0,"[{'id': 10402, 'name': 'Music'}]",631820.0,,Queens of the Stone Age: 52nd Montreux Jazz Festival,0.6,[],"[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2018-07-08,0.0,106.0,Queens of the Stone Age: 52nd Montreux Jazz Festival,0.0,0.0
3856,0.0,"[{'id': 99, 'name': 'Documentary'}]",631801.0,,Bruno & Bettina,0.6,[],[],2018-01-01,0.0,105.0,Bruno & Bettina,0.0,0.0
3857,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",631747.0,,It Was Warmer There,0.6,"[{'id': 118679, 'logo_path': None, 'name': 'Kyle Odefey Digital Studios', 'origin_country': ''}]",[],2018-11-29,0.0,2.0,It Was Warmer There,0.0,0.0
3858,0.0,"[{'id': 27, 'name': 'Horror'}]",631746.0,tt7975200,Date From Hell,1.134,[],[],2018-10-31,0.0,12.0,Date From Hell,0.0,0.0
3859,0.0,"[{'id': 18, 'name': 'Drama'}]",631745.0,,Frame of Mind for Today,0.6,"[{'id': 118679, 'logo_path': None, 'name': 'Kyle Odefey Digital Studios', 'origin_country': ''}]",[],2018-10-15,0.0,2.0,Frame of Mind for Today,0.0,0.0
3860,0.0,[],631500.0,,Jones,0.6,"[{'id': 123046, 'logo_path': None, 'name': 'Pleasant Dreams Productions', 'origin_country': ''}]",[],2018-03-07,0.0,5.0,Jones,0.0,0.0
3861,0.0,"[{'id': 99, 'name': 'Documentary'}]",631481.0,tt8496568,The Genius of Leonardo Da Vinci,0.6,"[{'id': 16630, 'logo_path': None, 'name': 'BBC Four', 'origin_country': ''}, {'id': 3324, 'logo_path': '/16fY7pucCzn7WSOYxOGRHlAayL3.png', 'name': 'BBC', 'origin_country': 'GB'}, {'id': 123056, 'logo_path': None, 'name': 'Alleycat Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-04-30,0.0,59.0,The Genius of Leonardo Da Vinci,0.0,0.0
3862,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",631418.0,tt5834362,What Death Leaves Behind,2.908,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-03-10,0.0,87.0,What Death Leaves Behind,0.0,0.0
3863,0.0,[],631380.0,tt8332808,One Must Fall,1.4,[],[],2018-08-10,0.0,96.0,One Must Fall,0.0,0.0
3864,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",631313.0,tt8204570,The Stolen Child,0.6,"[{'id': 47260, 'logo_path': None, 'name': 'Five Knights Productions', 'origin_country': ''}, {'id': 123035, 'logo_path': None, 'name': 'House of Youth', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-02-13,0.0,12.0,The Stolen Child,0.0,0.0
3865,700.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",631260.0,tt9674962,Schism,1.383,"[{'id': 123129, 'logo_path': None, 'name': 'Grave Creek Pictures', 'origin_country': ''}]",[],2018-10-19,0.0,10.0,Schism,0.0,0.0
3866,0.0,[],631256.0,tt9294882,The Shape of Now,0.6,"[{'id': 123027, 'logo_path': None, 'name': 'Bolombolo Ateliér', 'origin_country': ''}, {'id': 123028, 'logo_path': None, 'name': 'Perspektiv Produksjon', 'origin_country': ''}, {'id': 100310, 'logo_path': None, 'name': 'Schweizen Media Group', 'origin_country': ''}]","[{'iso_3166_1': 'CO', 'name': 'Colombia'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",2018-01-01,0.0,72.0,The Shape of Now,0.0,0.0
3867,0.0,"[{'id': 99, 'name': 'Documentary'}]",631178.0,,Judenrein,0.6,[],"[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2018-11-30,0.0,10.0,Judenrein,0.0,0.0
3868,0.0,[],630918.0,tt8334126,El-Khuroog an el-Nass,0.6,[],[],2018-09-18,0.0,86.0,El-Khuroog an el-Nass,0.0,0.0
3869,0.0,[],630905.0,,Tree Climbing Lions,1.256,[],[],2018-04-06,0.0,44.0,Tree Climbing Lions,0.0,0.0
3870,0.0,[],630904.0,,Easter Island Unsolved,0.6,[],[],2018-01-01,0.0,44.0,Easter Island Unsolved,0.0,0.0
3871,0.0,[],630884.0,,Fair Fight,1.134,[],[],2018-11-01,0.0,,Fair Fight,0.0,0.0
3872,0.0,[],630883.0,,Teen Hearts,0.6,[],[],2018-08-17,0.0,,Teen Hearts,0.0,0.0
3873,3700.0,[],630876.0,,The Road to Independence,0.6,[],[],2018-07-30,0.0,60.0,The Road to Independence,0.0,0.0
3874,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",630832.0,tt6137978,A Fairy's Game,1.4,"[{'id': 122966, 'logo_path': None, 'name': 'Nelson House', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-01,0.0,111.0,A Fairy's Game,0.0,0.0
3875,0.0,[],630754.0,,A música do tempo - Do sonho do império ao império do sonho,0.6,[],[],2018-09-17,0.0,97.0,A música do tempo - Do sonho do império ao império do sonho,0.0,0.0
3876,33000.0,"[{'id': 18, 'name': 'Drama'}]",630748.0,tt7068618,I Promised Her Life,1.117,[],[],2018-03-09,0.0,15.0,I Promised Her Life,0.0,0.0
3877,0.0,[],630618.0,,An Eternal Malady,0.6,[],[],2018-11-14,0.0,8.0,An Eternal Malady,0.0,0.0
3878,0.0,[],630362.0,tt8269100,"Valentin, Pierre & Catalina",0.6,[],[],2018-08-31,0.0,28.0,"Valentin, Pierre & Catalina",0.0,0.0
3879,0.0,"[{'id': 35, 'name': 'Comedy'}]",630285.0,,Tom Stade: You're Welcome,0.6,"[{'id': 122882, 'logo_path': None, 'name': 'FreshGecko Productions', 'origin_country': ''}]",[],2018-06-28,0.0,98.0,Tom Stade: You're Welcome,0.0,0.0
3880,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",630273.0,tt8707182,Nada de todo esto,0.6,[],[],2018-07-13,0.0,15.0,Nada de todo esto,0.0,0.0
3881,0.0,"[{'id': 35, 'name': 'Comedy'}]",630210.0,,Emma and Amy,0.6,[],[],2018-11-07,0.0,16.0,Emma and Amy,0.0,0.0
3882,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",630134.0,tt8536852,Hoan Alone,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0.0,9.0,Hoan Alone,0.0,0.0
3883,0.0,"[{'id': 10402, 'name': 'Music'}]",630046.0,,Yes: Live At The Apollo,0.6,[],[],2018-09-07,0.0,120.0,Yes: Live At The Apollo,0.0,0.0
3884,0.0,[],629977.0,tt8244646,Picking Up the Pieces,0.6,[],"[{'iso_3166_1': 'VG', 'name': 'British Virgin Islands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-01,0.0,7.0,Picking Up the Pieces,0.0,0.0
3885,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",629902.0,tt10240764,Coercion,1.138,"[{'id': 53962, 'logo_path': None, 'name': 'Catacombs Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-30,0.0,17.0,Coercion,0.0,0.0
3886,0.0,[],629890.0,tt8564710,Letters to My Ex-Lover: A Conversation in 6 Parts,0.6,[],[],2018-04-20,0.0,8.0,Letters to My Ex-Lover: A Conversation in 6 Parts,0.0,0.0
3887,0.0,"[{'id': 99, 'name': 'Documentary'}]",629886.0,,We Brought Back MST3K,0.6,"[{'id': 20659, 'logo_path': None, 'name': 'Cinedigm', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0.0,73.0,We Brought Back MST3K,0.0,0.0
3888,0.0,"[{'id': 28, 'name': 'Action'}]",629802.0,,Time,0.6,"[{'id': 4383, 'logo_path': None, 'name': 'Maverick Entertainment Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-08,0.0,68.0,Time,0.0,0.0
3889,0.0,[],629594.0,tt8362752,Survival Hunt,1.133,[],[],2018-10-18,0.0,8.0,Survival Hunt,0.0,0.0
3890,125000.0,"[{'id': 18, 'name': 'Drama'}]",629511.0,tt6465984,Water in a Broken Glass,1.117,[],[],2018-03-01,0.0,,Water in a Broken Glass,0.0,0.0
3891,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",629508.0,tt8912188,Romance Analyst,1.127,[],[],2018-08-22,0.0,92.0,Romance Analyst,0.0,0.0
3892,0.0,"[{'id': 99, 'name': 'Documentary'}]",629424.0,,Outskirts: Route 66,0.6,"[{'id': 122770, 'logo_path': None, 'name': 'Thereabouts', 'origin_country': ''}]",[],2018-07-13,0.0,82.0,Outskirts: Route 66,0.0,0.0
3893,0.0,"[{'id': 35, 'name': 'Comedy'}]",629374.0,tt7345486,John,1.379,[],[],2018-09-08,0.0,11.0,John,0.0,0.0
3894,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",629250.0,tt10085818,The Secret of the River,1.129,[],[],2018-09-07,0.0,82.0,The Secret of the River,0.0,0.0
3895,700.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",629172.0,tt5806172,Bad Labor,1.4,"[{'id': 122733, 'logo_path': None, 'name': 'Geenyus Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-21,0.0,86.0,Bad Labor,0.0,0.0
3896,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",629154.0,tt9282952,Mimi,0.6,[],"[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2018-01-01,0.0,4.0,Mimi,0.0,0.0
3897,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",629153.0,tt9447852,Meal,1.114,[],[],2018-01-01,0.0,11.0,Meal,0.0,0.0
3898,0.0,"[{'id': 18, 'name': 'Drama'}]",629144.0,tt8146656,Lila,1.114,[],[],2018-01-01,0.0,27.0,Lila,0.0,0.0
3899,0.0,"[{'id': 18, 'name': 'Drama'}]",629140.0,tt8884388,Indochine Station 13,1.125,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-07-19,0.0,7.0,Indochine Station 13,0.0,0.0
3900,0.0,"[{'id': 99, 'name': 'Documentary'}]",629137.0,tt9376040,People's Climate Case,0.6,[],[],2018-11-28,0.0,20.0,People's Climate Case,0.0,0.0
3901,0.0,"[{'id': 27, 'name': 'Horror'}]",629131.0,tt9085944,Ayuda,1.133,[],[],2018-10-19,0.0,13.0,Ayuda,0.0,0.0
3902,0.0,[],629069.0,,Framed,0.6,[],[],2018-10-27,0.0,3.0,Framed,0.0,0.0
3903,0.0,"[{'id': 99, 'name': 'Documentary'}]",629058.0,,"Brother, Move On",0.6,[],"[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2018-11-01,0.0,9.0,"Brother, Move On",0.0,0.0
3904,0.0,"[{'id': 18, 'name': 'Drama'}]",628895.0,tt8334194,Hotel Oswald,1.4,[],[],2018-03-24,0.0,22.0,Hotel Oswald,0.0,0.0
3905,0.0,"[{'id': 99, 'name': 'Documentary'}]",628890.0,tt8883884,A Great Ride,0.6,[],[],2018-06-21,0.0,33.0,A Great Ride,0.0,0.0
