,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
2046,False,/AiYqD7sLmse19LPG7XDgw3hGdjz.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}]",,561461.0,tt9217660,en,RuPaul's Drag Race Holi-slay Spectacular,"In this musical extravaganza, RuPaul's Drag Race favorites like Trixie Mattel, Latrice Royale and Shangela return home for the holidays to compete for Christmas Queen.",3.137,/tz7F1rVH9wFAyWKZb3Xx3dKt4rm.jpg,"[{'id': 1421, 'logo_path': '/uWCPDzKkQnOxQ5spgKpD8wzSIP1.png', 'name': 'World of Wonder', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-07,0.0,41.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,RuPaul's Drag Race Holi-slay Spectacular,False,6.0,19.0,,
2047,False,/hCKAYrYOV5JyYI0w2StyqAKUjIm.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://www.demand-progress.com,561364.0,,en,PROGRESS Chapter 79: One Big Neck With Sausage Hands,"PROGRESS emanates from the Electric Ballroom before next months huge doubleheader. Ever since Wembley, they have been pumping out great shows and this one promises to be more of the same. Team Tremendous and Jordynne Grace debut for PROGRESS (for Grace this is her UK PROGRESS debut) and we have regulars like Mark Haskins, Eddie Dennis and Jimmy Havoc.",0.6,/mJxezseMR41DBPdQlaqoCK1RTg3.jpg,"[{'id': 73630, 'logo_path': '/lyFZFpFRF94LioMNgi7GUYzUKNS.png', 'name': 'PROGRESS', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-11-26,0.0,162.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,PROGRESS Chapter 79: One Big Neck With Sausage Hands,False,6.0,1.0,,
2048,False,/2mC05I9FfkudC71zJ2uMQebWJIH.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,561230.0,tt9283302,en,"Out of Many, One","The U.S. has long offered a promise of opportunity to immigrants, but currently immigration has become a divisive issue. This documentary illustrates how an understanding of our history and democracy is essential to constructive debate, informed civic participation and shaping a new class of citizens.",2.652,/lDW6Bttoo1x1Rdohm43dveAjKHN.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-12,0.0,35.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,"Out of Many, One",False,6.0,4.0,,
2049,False,/uFQbZqh3mZ6eRzeWAbYJ67Wqplw.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",https://iontelevision.com/holiday-movie/christmas-cupids-arrow,559708.0,tt8846262,en,Christmas Cupid's Arrow,"Holly, a professor at a small college, has had a long history of finding the wrong guy. She’s accomplished quite a bit in her life, but after her younger sister announces she is pregnant, Holly decides she is going to make an effort to meet Mr. Right. Meanwhile, David, another professor, is a single father, very smart and kind, but not the type that Holly takes notice of when the two are assigned to plan the Christmas Formal. At the insistence of her best friend, Holly signs up for the dating website “Cupid’s Arrow,” where she meets Josh, an attorney just hired by the school. He’s everything she wants on the surface, but has little to say beyond his work and good looks. Josh and David were roommates in college, so Josh recruits David to write poetic messages in an attempt to win Holly over.",3.065,/dzCM6jmBCnSwWgiFuUKGnQAyJB4.jpg,"[{'id': 6345, 'logo_path': None, 'name': 'Lighthouse Pictures', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-25,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Holly, a single college professor, signs up for an online dating service, but begins to grow suspicious when the guy's beautifully-written texts don't match his actions.",Christmas Cupid's Arrow,False,6.0,1.0,,
2050,False,,,0.0,[],,558906.0,,en,House of Women,A group of charismatic young Asian women audition for the recasting of Kanchi from Powell and Pressburger’s 1947 Black Narcissus.,0.6,/n5B4mMtMmVZjlCfkGXsM5W3cn1n.jpg,[],[],2018-10-13,0.0,14.0,[],Released,,House of Women,False,6.0,1.0,,
2051,False,/uDfglyN8qfkD5PjsBayEJn6ERjn.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,558205.0,tt6916346,en,Jane,"When an isolated mixed race woman rediscovers a childhood diary, painful memories threaten to derail her attempt to take control of her life.",0.698,/c5j4UJWDrh3s7Aha6uoeukWz4ib.jpg,[],[],2018-10-21,0.0,12.0,[],Released,,Jane,False,6.0,1.0,,
2052,False,/okvsVDt3OiPHZEiv901JFdXwve3.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,557582.0,,en,Chhotu 2 Cutting,On the outer circle of city 3 male met in a strange situation to manifest Gandhiji's 3 monkey mascot message in most real and hilarious way. This feature film basically consists the very idea of pain and suffering of the individual in the myriad world and each one wants to express it. The setting of character is also different than routine uniform story telling. This film's 3 protagonists are radically different in age as well as the philosophy of life. so all in all this film dealt with inner conflicts of being human in the most complex way and unique way.,0.664,/dTpS0GlvxmXUy3qRUboAjb0TZv8.jpg,"[{'id': 110655, 'logo_path': None, 'name': 'Maa Infocom', 'origin_country': ''}]",[],2018-10-31,0.0,100.0,"[{'iso_639_1': 'gu', 'name': ''}]",Released,,Chhotu 2 Cutting,False,6.0,1.0,,
2053,False,,,0.0,[],,555953.0,tt4590434,en,Also Starring Austin,"ALSO STARRING AUSTIN uses scenes from locally shot films as a lens to explore a community's rapidly changing built and natural environment and unique, enduring culture.",0.9,/rNX0wrc2Bip78ePZdgkIRuZxNA7.jpg,[],[],2018-05-05,0.0,90.0,[],Released,,Also Starring Austin,False,6.0,1.0,,
2054,False,,,0.0,"[{'id': 9648, 'name': 'Mystery'}]",,555861.0,tt7838494,en,The Waiter,Renos is an old-time waiter with a meticulous routine. He is a loner and an avid collector of information. His repetitive daily routine liberates him from the agony of pursuing the unknown. The unexpected events that invade his life hide many surprises.,1.039,/eVGYTbtfCHFsUnFTHHQs3vRIGIf.jpg,[],"[{'iso_3166_1': 'GR', 'name': 'Greece'}]",2018-11-05,0.0,97.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,The Waiter,False,6.0,1.0,,
2055,False,/vURPmPVC4TrGzxFERvoZjgjXQG1.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,555845.0,tt7600294,en,Burnt Offering,"As four teenage graffiti artists run from the police, they hide in an old abandoned schoolhouse. They quickly discover that someone else is already using the building for their own dark purposes.",2.227,/aYC0ndrcLQTnA5LNIZ564ccBlsy.jpg,"[{'id': 111091, 'logo_path': None, 'name': 'Blackhall Entertainment Ventures', 'origin_country': ''}, {'id': 111092, 'logo_path': None, 'name': 'Barred Owl Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-09,0.0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil Comes in Many Forms...,Burnt Offering,False,6.0,3.0,,
2056,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,554737.0,,en,FLICKtix,"A short comedy film parodying the downfall of MoviePass from the perspectives of both, the consumer & the company.",0.662,,"[{'id': 110259, 'logo_path': None, 'name': 'Burning Ashes Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-13,0.0,10.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,FLICKtix,False,6.0,1.0,,
2057,False,/x4qKbhFhTlRXicBdF365wKvhMoL.jpg,,800.0,"[{'id': 27, 'name': 'Horror'}]",,554427.0,tt4359322,en,Beast,"A convicted murderer escapes from a secure unit on the moors, and finds himself in a small village, famous for its Beast sightings and disappearances. He's taken in and looked after by a strange lonely spinster who has taken a liking to him, but he soon begins to wonder if he was better off in prison.",0.6,/aX1v93qV0XMhwmFjmOoDqbM0RNz.jpg,"[{'id': 110296, 'logo_path': None, 'name': 'Fat Finger Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-21,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Good Children quickly to your bed the beast is out and will be fed.,Beast,False,6.0,1.0,,
2058,False,,,0.0,[],http://www.goldpictures.com/films/cinemability/,554295.0,tt8531366,en,CinemAbility: The Art of Inclusion,An investigation into the way media portrayals impact the actual inclusion of people with disabilities in society.,0.6,/AfkuJprblNOjTrUhJUplfbfuDwc.jpg,[],[],2018-10-05,0.0,97.0,[],Released,,CinemAbility: The Art of Inclusion,False,6.0,1.0,,
2059,False,/xAEL1sOwhANzTIFUkDJiz1R1z9.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,554151.0,tt8690430,en,American Jail,"In this deeply personal film, director Roger Ross Williams sets out on a journey to understand the complex forces of racism and greed currently at work in America's prison system.",1.434,/lTLV8wHZffCBijqpshvX0pexYsW.jpg,"[{'id': 29605, 'logo_path': '/bSjv2Cinm8LoadffAngaQek4WLW.png', 'name': 'CNN Films', 'origin_country': 'US'}, {'id': 55968, 'logo_path': '/r2lAO54uFXiqmMmURMwlu1RQaJE.png', 'name': 'Submarine', 'origin_country': 'NL'}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-01,0.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,American Jail,False,6.0,1.0,,
2060,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",https://www.heartlessmovie.com,554139.0,tt6977666,en,Heartless,"An overlooked associate struggles to complete a corporate presentation as a horrific secret gnaws at her conscience. Based on Edgar Allan Poe's ""The Tell-Tale Heart"".",0.688,/nACO4Rl42ehMgCNYdAxtTJxFNoJ.jpg,"[{'id': 121258, 'logo_path': None, 'name': 'Sunshine Boy Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-02-09,0.0,12.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She's got an axe to grind...,Heartless,False,6.0,1.0,,
2061,False,,"{'id': 565004, 'name': 'Darrow & Darrow Collection', 'poster_path': '/3sL6KerJLmVOzYXgx2UuTOdtLoo.jpg', 'backdrop_path': '/vxG3BCT8nfIHDaSlTDOK1YcK5bn.jpg'}",0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",,553252.0,tt8710040,en,Darrow & Darrow: Body of Evidence,"Claire finds herself defending a woman already convicted of murder, while Miles questions his role as prosecuting attorney and helps her on the case.",1.625,/rpcCOZ5aKd3IDmmXfuuGxHckalv.jpg,"[{'id': 50076, 'logo_path': '/30Hod1MRxLkCG8PoPrWt7eRZcB3.png', 'name': 'Side Street Post', 'origin_country': 'CA'}]",[],2018-10-14,0.0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Darrow & Darrow: Body of Evidence,False,6.7,3.0,,
2062,False,/up1Rcpcaegb3AJkJ9ocIGL1rUzN.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,553250.0,tt6354056,en,Code Name: Dynastud,"In the year 2024, homosexuality has been outlawed by an extreme right-wing government. Only one extraordinary man can stop this wave of terror and repression, a superhero for our troubled times.",1.409,/5P0V1bHwcH9NdTNHhL1YNnkv2a.jpg,[],[],2018-10-18,0.0,90.0,[],Released,Make America Gay Again,Code Name: Dynastud,False,6.0,2.0,,
2063,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,553207.0,,en,Conservadorismo em Foco,"A documentary about bourgeois ideology and its means of domination. The film shows a historical view on the rise of the right-wing from the 1930s onwards, and follows it up to modern-day Brazil.",0.6,/mYjoBjwWUDY6eOfXUtfJZZxlDFr.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2018-10-11,0.0,72.0,[],Released,,Conservadorismo em Foco,False,6.0,1.0,,
2064,False,,,0.0,[],,552542.0,tt9139006,en,Truth and Lies: Jonestown,"Truth and Lies: Jonestown, Paradise Lost offers new insights into the Peoples Temple tragedy, exploring lingering questions about Pastor Jim Jones, his religious and social justice movement, and the deaths of his followers that day.",1.031,/6hbRVlajfoiPeSirnhnILU6x6A2.jpg,[],[],2018-09-28,0.0,123.0,[],Released,"Truth and Lies: Jonestown, Paradise Lost",Truth and Lies: Jonestown,False,6.0,1.0,,
2065,False,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,552485.0,tt7709804,en,A Child's Voice,A homeless teen answers the voice of a child calling out for help and is sent on a journey to find a human trafficking network run by the child's killer.,1.022,/x33ii7mrIdV3na2JvGoYazk6ESQ.jpg,[],[],2018-06-06,0.0,,[],Released,,A Child's Voice,False,6.0,1.0,,
2066,False,/cwjEv4JhBXpK4BnkbhI55eB6csE.jpg,,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}]",,552013.0,tt9067272,en,Christmas Lost and Found,"After years of missing family gatherings, New York City event planner Whitney Kennison (Tiya Sircar) is off to Chicago to spend Christmas with Grandma Frances (Diane Ladd). Excited that her granddaughter is finally home for the holidays, Frances decides to bestow Whitney with the precious Kennison family Christmas ornaments. But when Whitney mistakenly throws out the box of ornaments, Grandma Frances must stealthily devise a fun Christmas scavenger hunt to remind Whitney what the holiday is all about. It’s a race against time as Whitney reclaims the family ornaments, finds romance and learns the lesson Grandma Frances imparts.",1.928,/h2DVQch37YgLBeN6Y8nRcdKf5mi.jpg,[],[],2018-12-07,0.0,90.0,[],Released,,Christmas Lost and Found,False,6.0,1.0,,
2067,False,,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",,551386.0,tt8870424,en,Big Boom,A lonely service robot looks for meaning and purpose in a seemingly empty world.,0.657,/bi5POXVx8vKbWrUgECm5k4ZOI5A.jpg,"[{'id': 109495, 'logo_path': None, 'name': 'Lucky Drifter', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-16,0.0,15.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Big Boom,False,6.0,1.0,,
2068,False,,,0.0,[],https://thesearemyhours.com,551361.0,tt6874188,en,These Are My Hours,"THESE ARE MY HOURS is the story of a single birth -- start to finish. This intimate documentary immersion into one woman's physical, psychological, emotional and spiritual experience of giving birth is the first film told from the perspective of a woman in labor. Just after midnight on December 6, 2016, a contraction awakens Emily Graham, in bed at home in Greenville, South Carolina. Labor is finally here. Over the ensuing hours Emily navigates the depths of her own body, with the support of her birth team: her husband Jason, her midwife Carey, and her mother Judy. You are invited to join them and be a witness to Emily every step of the way - It is said, ""When a child is born, a mother is born too."" THESE ARE MY HOURS is the story of this transformation, celebrating womanhood by honoring its oldest ritual: giving birth.",0.927,/xoE8E4OQhxP7qPIAOvBzBNSTYNj.jpg,[],[],2018-10-03,0.0,,[],Released,,These Are My Hours,False,6.0,1.0,,
2069,False,/hohDejNhgDoHT6bSZD4wfxfC1EB.jpg,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",http://www.mylifetime.com/movies/santas-boots,550649.0,tt9028942,en,Santa's Boots,"When Holly returns home for Christmas expecting the same as any other year, she’s blindsided to learn her family’s department store is on the brink of foreclosure. To keep the business going, Holly fills in as Santa’s Helper and meets the surprisingly young and handsome Nick, who has been hired to play Santa at the store this year. Their undeniable chemistry and charisma draw in big crowds, until suddenly, Nick disappears. As Christmas day inches closer, Holly scrambles to find Nick with only one clue – his misplaced black boot.",1.722,/hT6zSbg9b0JZgbVkZksZHV2nPrb.jpg,"[{'id': 3431, 'logo_path': '/6LVLYfZAEQfhJey0MGvhFXdDEK1.png', 'name': 'Lifetime', 'origin_country': 'US'}]",[],2018-12-08,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Santa's Boots,False,6.0,3.0,,
2070,False,/ufLzYXDs5BSzkQJNzILKqR5v3KG.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",https://www.viennale.at/en/viennale-trailer-2018,550613.0,tt9576948,en,The Boy Who Chose the Earth,"The boy has something to do in his life, he trains himself and makes plans. Then there is a knock on the door and something pulls away and he literally stays in the rain. Lightning and thunder patter the water, devouring everything. Incredulous, the boy looks up to heaven - is this his destiny?",0.6,/aNeHj1YUblWLsdvL0lQYnlcoJ0C.jpg,"[{'id': 62009, 'logo_path': None, 'name': 'Viennale', 'origin_country': ''}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'PH', 'name': 'Philippines'}]",2018-09-25,0.0,2.0,[],Released,,The Boy Who Chose the Earth,False,6.0,1.0,,
2071,False,/kR2dPWC7BLwHQQ5GeMOBegVligg.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,550466.0,tt8825100,en,One Remains,"""Want to hear the most bone chilling story ever told? The last man on earth sits alone in a room. With no one, and nothing to do, he reflects on his life. Then there is a knock on the door. This story always got me thinking, if you are the last person alive, there is nowhere left to hide.""",0.671,/7CWEOUj1qIjMEpbYW8enziSSF75.jpg,[],[],2018-08-06,0.0,11.0,[],Released,,One Remains,False,6.0,1.0,,
2072,False,/f5om3g9gCPscPhIz1Aky0oy7LqX.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,550172.0,tt6905442,en,High Voltage,"An emerging rock band, managed by industry vet Jimmy Kleen, strike a deal with record executive Rick Roland. Things take a sinister turn when the band's lead singer, Rachel, and her mother Barb are struck by lightning and killed. Rachel is brought back to life, but she is different than before. Lightning courses through her veins and she uses her new strange electrical powers to drain the life from men, turning it into electrifying stage performances, but just how far are the band willing to go to make it.",3.444,/44TEBlWUctxG9K3T1niiLdBINSx.jpg,"[{'id': 111921, 'logo_path': None, 'name': 'SP Releasing', 'origin_country': ''}, {'id': 111922, 'logo_path': None, 'name': 'Echo Bridge', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-19,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Revenge is worth dying for,High Voltage,False,6.0,7.0,,
2073,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,549767.0,,en,The Simpsons Couch Gag (Reservoir Dogs),"""The Simpsons"" meets ""Reservoir Dogs.""",0.905,/rSD5MlknA4KSl89anByaP5Tv21Z.jpg,[],[],2018-07-26,0.0,2.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Simpsons Couch Gag (Reservoir Dogs),False,6.0,1.0,,
2074,False,/ognZCGOGkVo34W9Jn9f69PvsuEU.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,549690.0,tt6398496,en,Spell,"After the death of his fiancée, an American illustrator runs out of medication while wandering the isolated Icelandic countryside - unsure if his compulsions are related to his disorder or if he's being forced to unlock ancient secrets.",2.114,/5Y7J1VIKfJyBPZNpQeEHtM6lJIq.jpg,"[{'id': 109086, 'logo_path': None, 'name': 'Crush Pictures', 'origin_country': ''}]",[],2018-09-23,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Spell,False,6.0,1.0,,
2075,False,/bRVKvAAKi1vQ9P7uBWhZDKMVerj.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.hideinthelight.com/,549671.0,tt4369136,en,Hide in the Light,An adventurous group of friends dare to break into the abandoned orphanage and quickly find themselves trapped and fighting against unnatural forces.,2.705,/7SZVZE6ChQh752neDpd8oMYT3LL.jpg,"[{'id': 102015, 'logo_path': None, 'name': 'Glix Entertainment', 'origin_country': 'US'}, {'id': 97473, 'logo_path': '/wUdvGcrOBNhYNWqPCYSyXbP5hpS.png', 'name': 'High Octane Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-23,0.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some places are meant to be left alone,Hide in the Light,False,6.3,7.0,,
2076,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://3100film.com/,548875.0,tt4936398,en,3100: Run and Become,"The film takes us to the highlands of Japan, the Kalahari Desert in Africa, the Navajo Nation in Arizona, the forests of Finland and the streets of NYC (the famed Self -Transcendence 3100 Mile Run) and captures the esoteric, spiritual side of running.",1.265,/pmvk1DD1RMjIboc2mJPMZMe18Dq.jpg,[],[],2018-06-01,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,3100: Run and Become,False,6.0,1.0,,
2077,False,/8FLXOL8SJSJ4salKKWOdxEoWQ2m.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,548532.0,tt9014006,en,Amy Schumer Presents Sam Morril: Positive Influence,Comedian Sam Morril performs. Topics include why babies seem racist; why porn is more body positive than women's magazines; and an awful customer service experience with an airline.,1.517,/qr30Mrb2aQeMg6uDbhGjmFyTjIH.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-15,0.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Amy Schumer Presents Sam Morril: Positive Influence,False,6.0,2.0,,
2078,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,548372.0,tt8526856,en,Liz Stewart: I'm Crowning,"Comedian Liz Stewart tackles ghosts, drugs, and motherhood in her debut comedy special, filmed while she was 8 1/2 months pregnant.",1.225,/e5opyJ5wppweJknV5YIHvREBTLY.jpg,"[{'id': 49261, 'logo_path': '/76fTTVFWNkXxSfy6kOviJ1OtFDT.png', 'name': 'Comedy Dynamics', 'origin_country': 'US'}]",[],2018-09-21,0.0,50.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Liz Stewart: I'm Crowning,False,6.0,1.0,,
2079,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,548221.0,tt7897468,en,Otaghe Tarik,"Farhad and Aalah have begun their new season, and this is the beginning of some other changes that will put them in the face of new issues ....",1.076,/1OibdAvoonD16sRp4vTLcT7xcIx.jpg,[],[],2018-02-03,0.0,90.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Dark Room,False,6.0,1.0,,
2080,False,/blq6fAziKP4vnHg0VRFWznqfnSJ.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,548162.0,tt6068554,en,[Cargo],A man wakes trapped inside a cargo container with only a cell phone and is given 24 hours by his kidnappers to raise ten million dollars in ransom or die.,2.463,/d6YZd5nvPcEGnArTv0lqiwam3WZ.jpg,"[{'id': 20955, 'logo_path': None, 'name': 'WildEye Releasing', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-13,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Anthony Peterson has 24 hours of air, a cell phone and no way out",[Cargo],False,6.0,5.0,,
2081,False,,,750000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]",,547131.0,tt8841060,en,House of Darkness: New Blood,"Inspired by actual events, this thriller unravels the mystery of a single mother who believes a shocking family tragedy was caused by dangerously dark forces.",1.904,/187NThOqFyGFFUP9wfIL5VA5AVa.jpg,"[{'id': 3431, 'logo_path': '/6LVLYfZAEQfhJey0MGvhFXdDEK1.png', 'name': 'Lifetime', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-07,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,House of Darkness: New Blood,False,6.0,1.0,,
2082,False,/oUtS5rjTU2RJCGlofpffn5ZvjQ0.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,546653.0,tt8932884,en,Baarish Aur Chowmein,"The story revolves around Siraj who is unable to rent a house in Mumbai as not many are willing to accommodate a Muslim. So, he hides his true identity and finds a home, where he falls in love with the landlord's daughter, Neelu. Will Siraj be honest and disclose his secret to Neelu?",1.085,/rRvCNNogpnCXLKzHH2xp6lfmEsY.jpg,[],[],2018-08-31,0.0,48.0,[],Released,,Baarish Aur Chowmein,False,6.0,1.0,,
2083,False,/qSAkrQ3PVGQlEyoanzwd2Fjatif.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.mylifetime.com/movies/hes-watching,546233.0,tt7834022,en,He's Watching,"Angela is hired by her college boyfriend to manage his fortune. When the two engage in a heated affair, her life takes a downward spiral, forcing her to confront the fact that her former flame may no longer be the sweet gentleman of her past.",1.964,/s21D2FtoiYg0mOFrW79J08FHSw0.jpg,[],[],2018-09-02,0.0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,He's Watching,False,6.0,3.0,,
2084,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",,546116.0,tt8537692,en,The Sweetheart,"Sex, lies, and deception of a con man.  Heartbroken over her parents breakup and recovering from a car accident, Jane becomes suspicious of her mother’s new boyfriend.",1.937,/5bqBgsYmcUdOj0mn5nhAQdui9IL.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-06-11,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Sweetheart,False,6.0,1.0,,
2085,False,/kRaVZsSSKwHMBuT0gtvZ3OEfJqw.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,545957.0,tt5896568,en,Age of Summer,A determined teenage boy struggles to find acceptance within the Jr. Lifeguards of Hermosa Beach while juggling relationships and challenges in the summer of 1986.,4.926,/o5jloyTyJMJUSwK4zJYrphTIu1J.jpg,[],[],2018-09-07,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Age of Summer,False,6.0,11.0,,
2086,False,/mC01R3z3rNuFoAKMTOznafmNPhx.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",https://www.bgpics.com/movies/epidemic/,545815.0,tt7819394,en,Epidemic,"A deadly pathogen is unleashed and unknowingly carried to Dana Overbeck's 30th birthday party, where her estranged father, Rufus, is coming to make amends.",1.176,/zPlRU4pM2TEFtlOrJQjZV3aMrtz.jpg,[],[],2018-09-25,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It’s coming … and it’s deadly!,Epidemic,False,6.0,1.0,,
2087,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,545564.0,tt8917930,en,This Teacher,A reunion between two childhood friends goes awry in this disquieting portrait of a young Muslim woman visiting New York for the first time.,1.641,/x1dl2pMTVaN5J1Jm0mIGEqvpt23.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-20,0.0,92.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,This Teacher,False,6.0,1.0,,
